и|619|73|32|33
денежной|684|62|244|51
премией|38|119|217|55
в|285|128|31|34
размере|349|124|213|47
двухсот|593|122|215|46
рублей|839|110|182|57
Сыирнова|40|55|242|55
Василия|317|53|212|45
Михайло-|563|50|244|45
зичЕ,|30|96|153|67
Лу-|681|100|94|55
бенского|41|158|242|45
завода|321|163|176|41
отройма-|535|153|241|54
теризлов|45|216|241|46
Похтевекого|315|205|336|45
обл-|688|203|118|45
мехколхозстроя|40|264|429|46
Ва|39|72|59|44
выполневие|133|78|307|38
заде-|1026|72|146|40
ния|41|132|90|36
на|163|132|58|35
108|254|120|87|46
процентов|378|127|275|48
при|686|127|89|46
высоком|808|124|216|38
ка-|1053|124|89|35
честве|43|183|181|36
работ,|256|169|174|63
внедрение|441|179|274|35
раппредкоконий|747|164|417|103
с|43|236|26|34
экономическим|101|232|401|38
эффектом|531|228|249|39
рублей|933|216|202|56
Овчинникова|41|47|340|46
Павла|409|45|151|46
Ивано-|593|44|184|45
вича,|27|96|158|64
бриг|197|96|119|64
коиплеко-|503|105|274|37
ной|42|153|91|44
бригады|165|153|215|54
Карловского|474|156|271|48
с|44|214|26|35
тельного|185|198|251|64
вления|597|207|180|37
И|40|211|142|98
оеВОко|193|205|279|109
РО|472|205|55|109
©|535|205|56|109
облыех-|552|247|214|64
кодхозстроя|42|313|337|46
За|40|46|61|46
обеспечение|136|47|336|45
выполнения|503|50|305|37
бригадой|842|39|241|56
плана|43|108|150|36
работ|902|91|153|55
ие|1085|98|76|36
110-120|43|148|214|48
процентов,|271|142|316|65
увехичение|596|142|307|65
произво-|934|150|240|47
дительности|44|210|337|43
труда|415|207|146|46
на|595|208|59|34
9|689|196|29|45
процентов|750|203|296|47
new_document
Пастуха|40|45|216|53
Василия|287|44|213|43
фомича,|532|40|208|53
главного|41|102|243|37
инхенера|317|100|244|38
кох-|595|98|120|36
хоза|38|153|123|36
"7|197|142|59|45
а"|414|140|54|46
Городок-|536|149|209|46
ского|23|192|168|67
она|322|203|86|35
За|40|40|60|44
внедрение|132|47|277|46
механизации|440|45|336|41
трудоемких|812|41|301|47
процессезв|42|100|275|47
животноводства|347|96|427|42
на|810|95|57|35
95|903|84|56|45
про-|993|93|120|45
центов,|40|151|246|46
в|251|133|46|68
том|322|149|87|36
числе|442|149|151|35
подготовку|625|145|308|44
кормов|961|144|182|35
на|43|204|56|34
100|131|192|93|46
процентов,|257|199|297|48
автоноение|566|196|304|38
на|902|196|57|35
1|993|185|26|44
и|42|255|30|34
лоение|104|252|184|43
ыа|318|252|58|34
90|412|241|58|44
процентев,|503|247|297|49
похеводотва|810|237|331|63
на|43|306|57|35
95|136|295|56|45
процентов,|204|287|320|66
прогрессивных|534|287|407|66
прие-|963|295|151|47
шоз-на|43|356|182|36
уборке|258|347|183|54
нохегиих|473|352|245|36
хлебов,|747|337|207|68
высоко|965|337|177|68
качественный|44|396|367|47
ремонт|444|403|183|46
венных|45|458|182|36
машик,|258|456|176|45
экономию|441|453|246|38
средств|721|451|213|45
на|965|449|57|35
ре-|1057|448|87|45
монте|45|508|152|36
на|228|508|57|34
10|319|496|62|46
ироцентов,|413|491|297|64
горючего|720|500|242|48
на|995|500|57|34
9|46|550|29|44
процентов,|107|555|394|49
что|410|542|100|66
способствовало|536|546|426|45
иожу-|995|550|149|45
чению|47|610|150|35
в|229|611|30|32
колхозе|289|607|216|38
урожая|536|604|182|47
зериовых|754|603|242|46
куль|1026|600|118|46
тур|50|662|86|45
но|168|660|58|34
41,2|259|649|120|55
центне|413|657|183|42
с|723|657|25|33
гектара|781|654|213|45
и|1026|653|30|33
валового|47|710|241|38
сбора|303|702|169|53
68069|505|698|154|45
центнеров,|690|694|297|65
сахар|999|694|145|65
ной|46|754|91|45
свёклы|170|753|183|45
но|384|761|58|34
403|473|749|91|47
центиера|598|757|244|46
я|874|757|31|33
залово-|937|754|207|36
го|46|814|58|35
сборе|139|799|145|105
218695|320|802|183|46
центнеров,|536|795|300|64
надоя|845|806|151|42
моло|1028|804|116|36
ка|48|866|57|34
пе|140|864|57|35
83898|293|853|55|45
килограммов|383|861|337|47
на|754|860|57|34
корову|845|857|184|47
к|1058|857|30|33
95|50|907|57|44
телят|144|915|149|36
на|323|914|59|35
100|414|902|92|47
коров|539|910|152|47
и|721|911|30|34
нетехлей,|784|896|231|68
выпо|1030|907|110|36
нению|48|968|151|35
плана|232|966|152|35
производства:|417|960|389|49
зерна|851|961|145|44
на|1029|960|58|34
104|48|1008|91|46
нроценте,|171|1016|268|46
сахарной|448|1005|244|54
свёклы|725|1003|181|46
-|936|1022|33|12
108,|997|1000|114|54
и|73|1070|155|96
-|261|1080|32|11
120,|324|1057|113|55
мнса|444|1048|124|68
-|600|1077|31|11
ТОТ,яиц|662|1055|214|54
на|909|1063|56|35
144|998|1052|92|45
цента|140|1118|149|43
и|324|1119|30|34
нлана|387|1117|151|36
продажи|572|1115|211|46
государству|816|1113|328|45
зэрна|51|1171|148|45
на|234|1170|57|35
105|323|1159|92|45
п|448|1169|31|34
а|597|1166|142|44
оеларой|757|1109|238|106
СВ8|1012|1113|125|85
ли|48|1223|65|35
-|141|1233|31|11
108,|203|1211|87|45
инса|326|1219|119|37
-|478|1230|30|11
135,|512|1201|142|67
мелока|663|1201|182|67
-|876|1226|32|12
142,|939|1205|113|53
яиц|51|1274|91|40
ыа|173|1272|60|35
156|263|1240|82|67
процентов,|388|1268|296|47
нятялетнего|696|1256|332|63
илЕ|1063|1264|81|35
на|51|1323|58|35
производства|143|1320|365|48
продукции|52|1375|275|44
в|358|1375|30|34
4|417|1363|31|44
года|479|1372|148|41
Золотом|130|66|216|46
медалью|378|74|221|41
и|619|73|32|33
денежной|684|62|244|51
премией|38|119|217|55
в|285|128|31|34
размере|349|124|213|47
двухсот|593|122|215|46
рублей|839|110|182|57
Сыирнова|40|55|242|55
Василия|317|53|212|45
Михайло-|563|50|244|45
зичЕ,|30|96|153|67
Лу-|681|100|94|55
бенского|41|158|242|45
завода|321|163|176|41
отройма-|535|153|241|54
теризлов|45|216|241|46
Похтевекого|315|205|336|45
обл-|688|203|118|45
мехколхозстроя|40|264|429|46
Ва|39|72|59|44
выполнение|133|78|307|38
зеаде-|1026|72|146|40
ния|41|132|90|36
на|163|132|58|35
108|254|120|87|46
процентов|378|127|275|48
при|686|127|89|46
высоком|808|124|216|38
ка-|1053|124|89|35
честве|43|183|181|36
работ,|256|169|174|63
внедрение|441|179|274|35
раппредкоконий|747|164|417|103
с|43|236|26|34
экономическим|101|232|401|38
эдфектоы|531|228|249|39
рублей|933|216|202|56
Овчинникова|41|47|340|46
Павла|409|45|151|46
Иваио-|593|44|184|45
вича,|27|96|158|64
бриг|197|96|119|64
коиплеко-|503|105|274|37
ыой|42|153|91|44
бригады|165|153|215|54
Карловского|474|156|271|48
с|44|214|26|35
тельного|185|198|251|64
вления|597|207|180|37
ВОО|317|205|201|109
©|535|209|56|87
облыех-|552|247|214|64
кодхозстроя|42|313|337|46
За|40|46|61|46
обеспечение|136|47|336|45
выполнешия|503|50|305|37
бригадой|842|39|241|56
плана|43|108|150|36
работ|902|91|153|55
ие|1085|98|76|36
110-120|43|148|214|48
процентов,|271|142|316|65
увехичение|596|142|307|65
произво-|934|150|240|47
дизельности|43|210|338|43
труда|415|207|146|46
на|595|208|59|34
9|689|196|29|45
процентов|750|203|296|47
new_document
Пастуха|40|45|216|53
Василия|287|44|213|43
фомича,|532|40|208|53
главного|41|102|243|37
инхенера|315|100|246|38
кох-|595|98|120|36
хоза|38|153|123|36
"7|197|142|59|45
а"|414|140|54|46
Городок-|536|149|209|46
ского|23|192|168|67
она|322|203|86|35
За|40|40|60|44
внедрение|132|47|277|46
механизации|440|45|336|41
трудоеыкитх|812|41|301|47
процессезв|42|100|275|47
кивотноводства|347|96|427|42
на|810|95|57|35
95|903|84|56|45
про-|993|93|120|45
центов,|40|151|246|46
в|251|133|46|68
том|322|149|87|36
числе|442|149|151|35
подготовку|625|144|394|45
коршов|1115|144|28|33
на|43|204|56|34
100|131|192|93|46
процентов,|257|199|297|48
автоноение|566|196|304|38
на|902|196|57|35
1|993|185|26|44
и|42|255|30|34
лоение|104|252|184|43
ыа|318|252|59|34
90|412|241|58|44
процентев,|503|247|297|49
похеводотва|810|237|331|63
на|43|306|57|35
95|136|295|56|45
процентов,|204|287|320|66
прогрессивных|534|287|407|66
прие-|963|295|151|47
шоз-на|43|356|182|36
уборке|258|347|183|54
нохегиих|473|352|245|36
хлебов,|747|337|207|68
высоко|965|337|177|68
качественный|44|396|367|47
ремонт|444|403|183|46
венных|45|458|182|36
машик,|258|456|176|45
экономию|441|453|246|38
средств|721|451|213|45
на|965|449|57|35
ре-|1057|448|87|45
монте|45|508|152|36
на|228|508|57|34
ТО|319|496|62|46
ироцентов,|394|503|316|48
горючего|720|490|242|65
на|995|500|57|34
_|1128|530|3|2
9|46|550|29|44
процентов,|107|555|394|49
что|410|542|100|66
способствовало|536|546|426|45
иожу-|995|550|149|45
чению|47|610|150|35
в|229|611|30|33
колхозе|289|607|216|38
урожая|536|604|182|47
зерновых|754|603|242|46
куль|1026|600|118|46
тур|50|662|86|45
но|168|660|58|34
41,2|259|649|120|55
центне|413|657|183|42
с|723|657|25|33
гектара|782|654|212|45
и|1026|653|30|33
валового|47|710|241|38
сбора|308|702|164|53
68069|505|698|154|45
центнеров,|690|694|297|65
сахар|999|694|145|65
ной|46|754|91|45
свёклы|170|753|183|45
но|384|761|58|34
403|473|749|91|47
центнера|598|757|244|46
и|874|757|31|33
залово-|937|754|207|36
го|46|814|58|35
оборе|139|799|145|105
218695|320|802|183|46
центнеров,|536|795|300|64
надоя|845|806|151|42
моло|1028|804|116|36
ка|48|866|57|34
пе|140|864|57|35
83898|225|847|123|66
килограммов|368|853|352|55
на|754|860|57|34
корову|845|857|184|47
к|1058|857|30|33
95|50|907|57|44
телят|144|915|149|36
на|306|914|76|35
100|414|902|92|47
коров|539|910|152|47
и|721|911|30|34
нетехлей,|784|896|231|68
выпо|1030|907|110|36
нению|48|968|151|35
плана|232|966|152|35
производства:|417|960|389|49
зерна|851|961|145|44
на|1029|960|74|34
104|48|1008|91|46
нроценте,|171|1016|268|46
сахарной|448|1005|244|54
свёклы|725|1003|181|46
-|936|1022|33|12
108,|997|1000|114|54
и|54|1070|174|96
-|261|1080|32|11
120,|325|1057|112|55
мнса|448|1067|120|35
-|600|1077|31|11
ТОТ,яиц|662|1055|214|54
на|909|1063|56|35
144|998|1052|92|45
цента|140|1118|149|43
и|324|1119|30|34
нлана|387|1117|151|36
продажи|572|1115|212|46
государству|816|1113|328|45
зерна|51|1171|148|45
иа|234|1170|57|35
105|307|1159|108|46
п|448|1169|31|34
а|606|1166|117|36
ола|730|1165|147|45
ой|933|1155|62|56
СВ8|1012|1113|125|85
ли|48|1223|65|35
-|141|1233|30|11
108|203|1211|87|45
,инса|326|1219|119|37
-|478|1230|30|11
135,|512|1201|142|67
молока|658|1201|187|67
-|876|1226|32|12
142,|939|1205|113|53
ЯИЦ|51|1274|81|40
на|173|1272|54|35
126|245|1240|109|67
процентов,|388|1268|297|47
нятялетнего|696|1256|332|63
илЕ|1063|1264|81|35
на|51|1323|58|35
производства|143|1320|365|48
продукции|52|1375|275|44
в|358|1375|30|34
4|417|1363|31|44
года|479|1372|148|41
Золотой|130|62|215|64
медалью|378|29|220|96
и|619|73|32|33
денежной|684|62|244|51
премией|38|119|217|55
в|285|128|31|34
размере|349|124|213|47
двухсот|593|122|215|46
рублей|839|110|182|57
Сыирнова|40|55|242|55
Василия|317|53|212|45
Михайло-|563|50|244|45
зичЕ,|30|96|153|67
Лу-|681|100|94|55
бенского|41|158|242|45
завода|321|163|176|41
отройма-|535|153|257|54
теризлов|45|216|241|46
Похтевекого|315|205|336|45
обл-|688|203|118|45
мехколхозстроя|40|264|429|46
Ва|39|72|59|44
выполневие|133|78|307|38
заде-|1026|72|146|40
ния|41|132|90|36
на|163|132|58|35
108|254|120|87|46
процентов|378|127|275|48
при|686|127|89|46
высоком|808|124|216|38
ка-|1053|124|89|35
честве|43|183|181|36
работ,|256|169|174|63
внедрение|441|179|274|35
раппредкоконий|747|164|417|103
с|43|236|26|34
экономическим|101|232|401|38
эффектом|531|228|249|39
рублей|933|216|202|56
Овчинникова|41|47|340|46
Павла|409|45|151|46
Ивано-|593|33|184|56
вича,|27|96|158|64
бриг|197|96|119|64
коиплеко-|503|105|274|37
ной|42|153|91|44
бригады|165|153|215|54
Карловского|474|156|271|48
с|44|214|26|35
тельного|185|198|254|65
вления|597|207|180|37
ВОО|317|205|201|109
©|535|209|56|87
облыех-|552|247|214|64
кодхозстроя|42|313|337|46
За|40|46|61|46
обеспечение|136|47|336|45
выполнения|503|50|305|38
бригадой|842|39|241|56
плана|43|108|150|36
работ|902|91|153|55
ие|1085|98|76|36
110-120|43|148|214|48
процентов,|271|142|316|65
увехичение|596|142|307|65
произво-|934|150|240|47
дительности|43|210|338|43
труда|415|207|146|46
ма|595|208|59|34
9|689|196|29|45
процентов|750|203|296|47
new_document
Пастуха|40|45|216|53
Василия|287|44|213|43
фомича,|532|40|208|53
главного|41|102|243|37
инхенера|315|100|246|38
кох-|595|98|120|36
хоза|38|153|123|36
"7|197|142|59|45
а"|414|140|54|46
Городок-|536|149|209|46
ского|23|192|168|67
она|322|203|86|35
За|40|40|60|44
внедрение|132|47|277|46
механизации|440|45|336|41
трудоеикитх|812|41|301|47
процессев|42|100|275|47
кивотноводства|347|96|427|42
